3.162338056641750050e+00,-2.370971703834526156e+00,-1.639038714568138877e+00,1.018923042063438089e+00,2.265049696994689277e-02,4.502022196520406583e-01,1.644237813167519935e+00
3.179875990449049006e+00,-2.384365525105831551e+00,-1.625592586831816622e+00,1.025449792862783482e+00,1.142195327507642029e-02,4.483896515694855145e-01,1.664494081005548409e+00
3.195520631135008394e+00,-2.396457828630637721e+00,-1.613009965855313865e+00,1.031390075194912992e+00,7.532425232900275165e-04,4.466130190267664224e-01,1.684372118291811216e+00
3.209376665504641402e+00,-2.407334754072198546e+00,-1.601220002008979293e+00,1.036773587916302253e+00,-9.392726278569402468e-03,4.448711209571519221e-01,1.703877233653146472e+00
3.221538066148159629e+00,-2.417073635745402793e+00,-1.590157945631339498e+00,1.041627398701144180e+00,-1.905055167155898094e-02,4.431621525307367082e-01,1.723015132049758869e+00
3.232089311767127882e+00,-2.425743954875875019e+00,-1.579764522239738955e+00,1.045976200083382990e+00,-2.825249100894586946e-02,4.414838485658701961e-01,1.741791839446933388e+00
3.241106452137415772e+00,-2.433408179548092853e+00,-1.569985384147499108e+00,1.049842537460987879e+00,-3.702860612113877126e-02,4.398335989556700909e-01,1.760213636550156835e+00
3.248658039419475951e+00,-2.440122506219641885e+00,-1.560770627373208708e+00,1.053247012478007782e+00,-4.540690258494110149e-02,4.382085412532015778e-01,1.778287001072394347e+00
3.254805943691032599e+00,-2.445937514697477333e+00,-1.552074364373637216e+00,1.056208464581342543e+00,-5.341346225963101990e-02,4.366056345528573912e-01,1.796018557883285238e+00
3.259606068647999066e+00,-2.450898747224009799e+00,-1.543854344923419442e+00,1.058744133367387041e+00,-6.107256877696572162e-02,4.350217181568976632e-01,1.813415036449732565e+00
3.263108981280697929e+00,-2.455047221035773219e+00,-1.536071618738665379e+00,1.060869804035133201e+00,-6.840682580749862796e-02,4.334535579414216522e-01,1.830483234933294012e+00
3.265360467491868146e+00,-2.458419882667957079e+00,-1.528690234466646203e+00,1.062599938015289291e+00,-7.543726806590930756e-02,4.318978828065956344e-01,1.847229990395183430e+00
3.266402024132401660e+00,-2.461050011315993657e+00,-1.521676970536419926e+00,1.063947790635884072e+00,-8.218346508547977325e-02,4.303514132163669403e-01,1.863662154577014674e+00
3.266271297056762890e+00,-2.462967577698564003e+00,-1.515001094228507927e+00,1.064925517534887511e+00,-8.866361759454161051e-02,4.288108837941657647e-01,1.879786574242640951e+00
3.265002470943919377e+00,-2.464199564441604373e+00,-1.508634144802666555e+00,1.065544271182335301e+00,-9.489464818268752988e-02,4.272730596550600168e-01,1.895610078838572132e+00
3.262626624030314115e+00,-2.464770252578183385e+00,-1.502549740201108763e+00,1.065814289356023847e+00,-1.008922826665847872e-01,4.257347519014197945e-01,1.911139467456580254e+00
3.259172047567241659e+00,-2.464701479423465180e+00,-1.496723402600922181e+00,1.065744976346832740e+00,-1.066711264839067946e-01,4.241928285582882152e-01,1.926381503062184697e+00
3.254664538750001945e+00,-2.464012872380765717e+00,-1.491132401038956834e+00,1.065344978582815072e+00,-1.122447352769866125e-01,4.226442232490866258e-01,1.941342912083437122e+00
3.249127672881702900e+00,-2.462722060210023933e+00,-1.485755612255589497e+00,1.064622255028042197e+00,-1.176256775387331255e-01,4.210859446323570454e-01,1.956030384273796274e+00
3.242583064176230323e+00,-2.460844870709248511e+00,-1.480573394085746841e+00,1.063584145785535728e+00,-1.228255916157721533e-01,4.195150853628871190e-01,1.970450576848872704e+00
3.235050611046764502e+00,-2.458395511904599040e+00,-1.475567473788081285e+00,1.062237436933823220e+00,-1.278552372837375439e-01,4.179288309019920655e-01,1.984610123623989475e+00
3.226548739985142245e+00,-2.455386745026902240e+00,-1.470720848622882881e+00,1.060588425405892599e+00,-1.327245409154530487e-01,4.163244702115292961e-01,1.998515646858517902e+00
3.217094649858706745e+00,-2.451830051052473092e+00,-1.466017698370419620e+00,1.058642984286321864e+00,-1.374426350008365882e-01,4.146994082861179542e-01,2.012173773503494800e+00
3.206704563374122685e+00,-2.447735794888753258e+00,-1.461443309287072001e+00,1.056406630242063605e+00,-1.420178919206966928e-01,4.130511814242791013e-01,2.025591156115934766e+00
3.195393992475700440e+00,-2.443113391335460793e+00,-1.456984009224568943e+00,1.053884594856649315e+00,-1.464579519911825833e-01,4.113774760476099357e-01,2.038774499228699799e+00
3.183178025350193785e+00,-2.437971477423076294e+00,-1.452627113884369381e+00,1.051081901917462869e+00,-1.507697457610818192e-01,4.096761519638031923e-01,2.051730592284657373e+00
3.170071643966509534e+00,-2.432318096414725073e+00,-1.448360884447184915e+00,1.048003453086041148e+00,-1.549595105179498167e-01,4.079452710842769725e-01,2.064466350673877848e+00
3.156090082728682855e+00,-2.426160899687466177e+00,-1.444174497141532010e+00,1.044654124874918377e+00,-1.590328009407107335e-01,4.061831327485806997e-01,2.076988866981161586e+00
3.141249240948907673e+00,-2.419507373941471862e+00,-1.440058025691034915e+00,1.041038880492136887e+00,-1.629944938446048486e-01,4.043883169688434753e-01,2.089305475341538543e+00
3.125566164633467814e+00,-2.412365102825741570e+00,-1.436002438050521635e+00,1.037162900947206312e+00,-1.668487870050077704e-01,4.025597370925032559e-01,2.101423832877899134e+00
3.109059616281892868e+00,-2.404742073425107041e+00,-1.431999610387493460e+00,1.033031740525633957e+00,-1.705991913967914719e-01,4.006967039716802237e-01,2.113352022049620249e+00
3.091750758388996712e+00,-2.396647046201494824e+00,-1.428042355537857189e+00,1.028651515542662542e+00,-1.742485213874404582e-01,3.987990012406351648e-01,2.125098690784898103e+00
3.073663975958252692e+00,-2.388089995541494037e+00,-1.424124482936988567e+00,1.024029130307229529e+00,-1.777988733890557005e-01,3.968669791818010273e-01,2.136673219170798887e+00
3.054827880959027464e+00,-2.379082657208778429e+00,-1.420240877972265281e+00,1.019172557460848116e+00,-1.812516070946359747e-01,3.949016622230305251e-01,2.148085955378991496e+00
3.035276542905385178e+00,-2.369639202378047926e+00,-1.416387619897137906e+00,1.014091182730117113e+00,-1.846073222339211783e-01,3.929048770156434167e-01,2.159348522543337534e+00
3.015051008317883863e+00,-2.359777080191567400e+00,-1.412562142604176119e+00,1.008796234370415323e+00,-1.878658382846392083e-01,3.908794004037144387e-01,2.170474235229333804e+00
2.994201188227112453e+00,-2.349518078449405856e+00,-1.408763451381415788e+00,1.003301321462737095e+00,-1.910261831659918474e-01,3.888291275169268313e-01,2.181478669955350114e+00
2.972788218314065478e+00,-2.338889670251949493e+00,-1.404992411806621488e+00,9.976231140073580361e-01,-1.940866030537902742e-01,3.867592567752534682e-01,2.192380460604165915e+00
2.950887420984033227e+00,-2.327926729782623383e+00,-1.401252137791245023e+00,9.917822049395539352e-01,-1.970446077656642092e-01,3.846764854641145370e-01,2.203202410397185673e+00
2.928592059198840136e+00,-2.316673750036467805e+00,-1.397548503564834954e+00,9.858042184055930690e-01,-1.998970941072014396e-01,3.825891936969605389e-01,2.213973108960561209e+00
2.906018101660936992e+00,-2.305187712583368853e+00,-1.393890835202624245e+00,9.797212360376520435e-01,-2.026405935551298665e-01,3.805075837921544357e-01,2.224729286129278893e+00
2.883310309139982319e+00,-2.293541842888366045e+00,-1.390292842797618444e+00,9.735736528075756846e-01,-2.052717553016752960e-01,3.784436971565245944e-01,2.235519356577304162e+00
2.860650008466978367e+00,-2.281830551157956410e+00,-1.386773894912214145e+00,9.674126036071757362e-01,-2.077882559426934839e-01,3.764111600658152645e-01,2.246408900090666183e+00
2.838264944393031008e+00,-2.270175954320609257e+00,-1.383360783844943098e+00,9.613031421611760718e-01,-2.101905196025910527e-01,3.744243498112294621e-01,2.257489453953634762e+00
2.816441385416147636e+00,-2.258736424064672121e+00,-1.380090209092335263e+00,9.553283621794251834e-01,-2.124850542598053782e-01,3.724963163565707669e-01,2.268893296445336549e+00
2.795537502240161842e+00,-2.247717354921004329e+00,-1.377012322637361397e+00,9.495944834615392960e-01,-2.146912497021597477e-01,3.706339115858364730e-01,2.280819898198978013e+00
2.775992185493683095e+00,-2.237382674963517282e+00,-1.374195804564536161e+00,9.442359708528373918e-01,-2.168563724130182224e-01,3.688261203798468002e-01,2.293587497881591997e+00
2.758302059578415122e+00,-2.228056871783218096e+00,-1.371734731959495690e+00,9.394149702059046980e-01,-2.190929564969657517e-01,3.670134948598604008e-01,2.307746935694812596e+00
2.742825542363823477e+00,-2.220056091653304975e+00,-1.369754042296742247e+00,9.352819427212752945e-01,-2.216919745894836979e-01,3.649926769733404242e-01,2.324385055686437163e+00
2.728393465768669479e+00,-2.213062564132921128e+00,-1.368370228190690652e+00,9.316407006623674825e-01,-2.255988376284393804e-01,3.620024666599501173e-01,2.346224101773999760e+00