7.812376990091263185e-01,-4.168526296108568396e-01,9.528653559944215701e-01,6.122063561475183935e-01,4.786774247010315286e-01,5.162153343557215335e-01,1.839571964599012732e+00
8.012413115967206290e-01,-4.257804386003785635e-01,9.589212480837263630e-01,6.133961717005378400e-01,4.819821056397845527e-01,5.177383638828104706e-01,1.858759941822211381e+00
8.199488617542823876e-01,-4.337718020796294538e-01,9.648232422791539475e-01,6.143941249958442263e-01,4.852122401424773801e-01,5.192806706700806574e-01,1.877913833411096522e+00
8.374502695251340167e-01,-4.409187777125187502e-01,9.705622524250497873e-01,6.152151524953847206e-01,4.883700141118527127e-01,5.208282420622244446e-01,1.897033644648024264e+00
8.538284317363974418e-01,-4.473029316278801515e-01,9.761322987643195059e-01,6.158727891464552684e-01,4.914576934117280693e-01,5.223695062402702316e-01,1.916119970726056332e+00
8.691598070679096288e-01,-4.529967037429150634e-01,9.815298911039852525e-01,6.163793040701814885e-01,4.944776050281183277e-01,5.238949235428621565e-01,1.935173901159335630e+00
8.835149558365095190e-01,-4.580645805364186862e-01,9.867535310612455257e-01,6.167458272091820293e-01,4.974321149725987046e-01,5.253966501233676700e-01,1.954196938766803893e+00
8.969590360151104003e-01,-4.625641046054986827e-01,9.918033093429984293e-01,6.169824664605391140e-01,5.003236052161065262e-01,5.268682602847510887e-01,1.973190930896222994e+00
9.095522576792848257e-01,-4.665467455530043495e-01,9.966805791920478885e-01,6.170984152894724017e-01,5.031544510768564127e-01,5.283045166151004723e-01,1.992158010975677351e+00
9.213502984531203310e-01,-4.700586527981047702e-01,1.001387691110524614e+00,6.171020511065150593e-01,5.059269999150051156e-01,5.297011792086491200e-01,2.011100548817160938e+00
9.324046827003759086e-01,-4.731413076239697757e-01,1.005927777052936456e+00,6.170010248671270459e-01,5.086435516045497707e-01,5.310548469570495200e-01,2.030021108371753424e+00
9.427631272403140805e-01,-4.758320890513050849e-01,1.010304574683996703e+00,6.168023424512035779e-01,5.113063410002919307e-01,5.323628252402550221e-01,2.048922411862955428e+00
9.524698563089010195e-01,-4.781647658588967231e-01,1.014522284178176470e+00,6.165124384276315928e-01,5.139175224530189157e-01,5.336230154143304372e-01,2.067807309412456274e+00
9.615658883679787383e-01,-4.801699251806482716e-01,1.018585451520103380e+00,6.161372428224841657e-01,5.164791563205278768e-01,5.348338223463005026e-01,2.086678753429769717e+00
9.700892972121769597e-01,-4.818753465295925187e-01,1.022498873437836853e+00,6.156822415020598571e-01,5.189931973563954859e-01,5.359940769304383235e-01,2.105539777168766502e+00
9.780754496501279371e-01,-4.833063287748521897e-01,1.026267520032898561e+00,6.151525307596573677e-01,5.214614848203596997e-01,5.371029710710296667e-01,2.124393476966937477e+00
9.855572218555962438e-01,-4.844859764876717212e-01,1.029896471914153899e+00,6.145528666659973993e-01,5.238857341331885076e-01,5.381600030619216879e-01,2.143242997779905679e+00
9.925651963024062496e-01,-4.854354511389635252e-01,1.033390869239680487e+00,6.138877097097863444e-01,5.262675298896010156e-01,5.391649316555455762e-01,2.162091521707874886e+00
9.991278410178825453e-01,-4.861741918425254161e-01,1.036755870548271563e+00,6.131612652199192048e-01,5.286083200404034788e-01,5.401177374074871418e-01,2.180942259285724383e+00
1.005271672718543563e+00,-4.867201096742823641e-01,1.039996619651046172e+00,6.123775200273015029e-01,5.309094110569010372e-01,5.410185901250754714e-01,2.199798443376498547e+00
1.011021405226537162e+00,-4.870897590337854299e-01,1.043118219165237726e+00,6.115402757913235288e-01,5.331719638936894823e-01,5.418678214450576291e-01,2.218663325570534806e+00
1.016400084409951887e+00,-4.872984890371502287e-01,1.046125709527637282e+00,6.106531793870619840e-01,5.353969905699500487e-01,5.426659017290577092e-01,2.237540175052194158e+00
1.021429210740841809e+00,-4.873605775236272142e-01,1.049024052531943418e+00,6.097197507221541191e-01,5.375853511918178285e-01,5.434134205999600065e-01,2.256432279955104203e+00
1.026128850423695393e+00,-4.872893499127776695e-01,1.051818118603073948e+00,6.087434083308153054e-01,5.397377512389597287e-01,5.441110705545160187e-01,2.275342951282596893e+00
1.030517735907827914e+00,-4.870972848497526764e-01,1.054512677159980205e+00,6.077274930717150303e-01,5.418547389378205459e-01,5.447596331804264169e-01,2.294275529536669911e+00
1.034613356462974032e+00,-4.867961083227791419e-01,1.057112389530076468e+00,6.066752902428358407e-01,5.439367025381830478e-01,5.453599675845007821e-01,2.313233394260352682e+00
1.038432039360940085e+00,-4.863968777155459056e-01,1.059621803969363230e+00,6.055900504161121356e-01,5.459838673004862031e-01,5.459130007045673860e-01,2.332219976770118386e+00
1.041989022062137060e+00,-4.859100570592371771e-01,1.062045352416513433e+00,6.044750092859491053e-01,5.479962919894765250e-01,5.464197192329831587e-01,2.351238776447380552e+00
1.045298515655920468e+00,-4.853455845798085311e-01,1.064387348663833333e+00,6.033334068268251249e-01,5.499738646474565673e-01,5.468811629275985853e-01,2.370293381043933945e+00
1.048373759630594426e+00,-4.847129334726320571e-01,1.066651987672004642e+00,6.021685060545822754e-01,5.519162973962276064e-01,5.472984191257440623e-01,2.389387491586824286e+00
1.051227067851352670e+00,-4.840211666866042206e-01,1.068843345781910203e+00,6.009836116951120522e-01,5.538231199793532955e-01,5.476726183123463709e-01,2.408524952602802749e+00
1.053869865383020965e+00,-4.832789863451616430e-01,1.070965381587915211e+00,5.997820890738371213e-01,5.556936717102339829e-01,5.480049306212015914e-01,2.427709788569246019e+00
1.056312715490872245e+00,-4.824947782653284944e-01,1.073021937230132394e+00,5.985673835551430511e-01,5.575270914295724634e-01,5.482965631737781731e-01,2.446946247722204149e+00
1.058565335761448178e+00,-4.816766518454307366e-01,1.075016739829955936e+00,5.973430408802794522e-01,5.593223049936144609e-01,5.485487581782994004e-01,2.466238854639476674e+00
1.060636601776867582e+00,-4.808324753874869684e-01,1.076953402737055310e+00,5.961127287879025571e-01,5.610780096961012209e-01,5.487627917226738372e-01,2.485592473481603282e+00
1.062534535910253819e+00,-4.799699063405317156e-01,1.078835426075279491e+00,5.948802602195563116e-01,5.627926549540428480e-01,5.489399732104752738e-01,2.505012383712541979e+00
1.064266278254500264e+00,-4.790964163165189471e-01,1.080666196046464078e+00,5.936496187646190803e-01,5.644644181495854784e-01,5.490816453500676486e-01,2.524504372257242224e+00
1.065838034412708968e+00,-4.782193086549842431e-01,1.082448981829770007e+00,5.924249864331386783e-01,5.660911746490132623e-01,5.491891846333712968e-01,2.544074844277270486e+00
1.067254993587089196e+00,-4.773457268256140473e-01,1.084186928648374071e+00,5.912107744601809989e-01,5.676704601679706252e-01,5.492640021305246201e-01,2.563730958365492807e+00
1.068521206470654628e+00,-4.764826490319154506e-01,1.085883044593103586e+00,5.900116570513320724e-01,5.691994236503823412e-01,5.493075442597042946e-01,2.583480792386573910e+00
1.069639408163408412e+00,-4.756368641019115828e-01,1.087540176641325518e+00,5.888326095216949163e-01,5.706747664598890157e-01,5.493212933179485447e-01,2.603333544216789530e+00
1.070610761896626295e+00,-4.748149160174507388e-01,1.089160969205909657e+00,5.876789493560273803e-01,5.720926645385480125e-01,5.493067666408211203e-01,2.623299778483946465e+00
1.071434487609970398e+00,-4.740230016872465924e-01,1.090747791628588148e+00,5.865563816576614409e-01,5.734486647070108356e-01,5.492655133092542163e-01,2.643391720728764049e+00
1.072107315831939189e+00,-4.732667921602801142e-01,1.092302609953947901e+00,5.854710485773009232e-01,5.747375426898858608e-01,5.491991059153346066e-01,2.663623594274501460e+00
1.072622667938324170e+00,-4.725511268053633196e-01,1.093826750828295724e+00,5.844295849358022155e-01,5.759530981215056356e-01,5.491091239232328558e-01,2.684011947355062766e+00
1.072969394903876328e+00,-4.718794935978388172e-01,1.095320440753698055e+00,5.834391911101923789e-01,5.770878340496362613e-01,5.489971236034251190e-01,2.704575775868728105e+00
1.073129791449539905e+00,-4.712531417193446259e-01,1.096781821843849425e+00,5.825077703243319860e-01,5.781323936523050655e-01,5.488645932654868664e-01,2.725335713907947710e+00
1.073076493891526706e+00,-4.706696022636605026e-01,1.098204527218048066e+00,5.816443549605379015e-01,5.790743700464157095e-01,5.487129309679746880e-01,2.746309318249451792e+00
1.072768715543435114e+00,-4.701207370206119118e-01,1.099570181650783240e+00,5.808610438766746986e-01,5.798950010225272234e-01,5.485437823906224031e-01,2.767487473555358957e+00
1.072164054014721257e+00,-4.695976464551629981e-01,1.100813615736655926e+00,5.801860640251449430e-01,5.805549639685853025e-01,5.483631238410004993e-01,2.788678812301105481e+00
1.071639775420137441e+00,-4.692763821545945513e-01,1.101515710362940492e+00,5.798193498952599612e-01,5.808851665129551867e-01,5.482467602155342012e-01,2.807626251980797960e+00